#	 mag	 abs_mag	 b.c.
0.640667	0.640667	1
-0.650667	0.650667	1
0.635333	0.635333	1
0.634667	0.634667	1
0.635333	0.635333	1
-0.620667	0.620667	1
0.636667	0.636667	1
-0.669333	0.669333	1
0.709333	0.709333	1
-0.650667	0.650667	1
-0.65	0.65	1
0.644	0.644	1
0.642667	0.642667	1
0.642	0.642	1
-0.640667	0.640667	1
0.684667	0.684667	1
-0.645333	0.645333	1
0.695333	0.695333	1
0.694667	0.694667	1
0.691333	0.691333	1
0.689333	0.689333	1
-0.588667	0.588667	1
-0.588	0.588	1
0.626	0.626	1
-0.638	0.638	1
0.693333	0.693333	1
-0.707333	0.707333	1
0.711333	0.711333	1
0.717333	0.717333	1
-0.692	0.692	1
0.636667	0.636667	1
-0.671333	0.671333	1
-0.670667	0.670667	1
0.622667	0.622667	1
-0.641333	0.641333	1
-0.632667	0.632667	1
-0.630667	0.630667	1
-0.629333	0.629333	1
0.600667	0.600667	1
-0.565333	0.565333	1
-0.57	0.57	1
0.665333	0.665333	1
-0.652	0.652	1
-0.653333	0.653333	1
0.708	0.708	1
-0.670667	0.670667	1
0.700667	0.700667	1
-0.712667	0.712667	1
0.684	0.684	1
-0.646	0.646	1
0.704667	0.704667	1
-0.712	0.712	1
-0.712667	0.712667	1
0.718	0.718	1
-0.680667	0.680667	1
0.766667	0.766667	1
-0.722	0.722	1
0.687333	0.687333	1
0.685333	0.685333	1
-0.730667	0.730667	1
0.688	0.688	1
-0.688667	0.688667	1
0.674	0.674	1
-0.65	0.65	1
-0.648667	0.648667	1
0.654667	0.654667	1
0.644667	0.644667	1
0.644	0.644	1
-0.672	0.672	1
0.716	0.716	1
-0.717333	0.717333	1
0.668	0.668	1
0.669333	0.669333	1
-0.632	0.632	1
0.592	0.592	1
0.592667	0.592667	1
0.592	0.592	1
0.590667	0.590667	1
0.59	0.59	1
0.603333	0.603333	1
-0.657333	0.657333	1
-0.656667	0.656667	1
0.648	0.648	1
-0.666667	0.666667	1
0.702	0.702	1
-0.705333	0.705333	1
0.731333	0.731333	1
-0.694667	0.694667	1
0.703333	0.703333	1
-0.724667	0.724667	1
-0.725333	0.725333	1
0.672	0.672	1
0.671333	0.671333	1
0.667333	0.667333	1
0.671333	0.671333	1
-0.659333	0.659333	1
-0.656667	0.656667	1
0.646	0.646	1
-0.648	0.648	1
0.662667	0.662667	1
0.662	0.662	1
-0.729333	0.729333	1
0.692667	0.692667	1
0.687333	0.687333	1
-0.722667	0.722667	1
-0.726	0.726	1
0.674	0.674	1
-0.646667	0.646667	1
-0.645333	0.645333	1
-0.643333	0.643333	1
-0.642	0.642	1
-0.641333	0.641333	1
0.631333	0.631333	1
-0.667333	0.667333	1
-0.666667	0.666667	1
0.700667	0.700667	1
-0.711333	0.711333	1
0.669333	0.669333	1
-0.684	0.684	1
-0.683333	0.683333	1
-0.684	0.684	1
0.653333	0.653333	1
-0.632667	0.632667	1
0.726	0.726	1
-0.743333	0.743333	1
0.672	0.672	1
-0.702667	0.702667	1
0.679333	0.679333	1
0.678667	0.678667	1
-0.688667	0.688667	1
0.684	0.684	1
0.686667	0.686667	1
-0.662	0.662	1
0.634667	0.634667	1
-0.655333	0.655333	1
0.620667	0.620667	1
-0.63	0.63	1
-0.630667	0.630667	1
-0.631333	0.631333	1
0.616	0.616	1
-0.677333	0.677333	1
0.704667	0.704667	1
-0.706	0.706	1
-0.705333	0.705333	1
-0.702667	0.702667	1
0.714	0.714	1
-0.633333	0.633333	1
0.695333	0.695333	1
-0.698	0.698	1
0.71	0.71	1
0.712	0.712	1
-0.762667	0.762667	1
0.67	0.67	1
-0.674	0.674	1
0.706	0.706	1
-0.612667	0.612667	1
0.644667	0.644667	1
0.646	0.646	1
-0.677333	0.677333	1
0.699333	0.699333	1
-0.696667	0.696667	1
-0.697333	0.697333	1
-0.703333	0.703333	1
-0.704	0.704	1
-0.703333	0.703333	1
0.686667	0.686667	1
0.687333	0.687333	1
0.688	0.688	1
0.687333	0.687333	1
0.688667	0.688667	1
0.691333	0.691333	1
-0.730667	0.730667	1
0.721333	0.721333	1
-0.694	0.694	1
0.684	0.684	1
-0.612667	0.612667	1
-0.615333	0.615333	1
-0.614667	0.614667	1
0.56	0.56	1
0.560667	0.560667	1
0.558667	0.558667	1
-0.627333	0.627333	1
0.688	0.688	1
-0.68	0.68	1
-0.678	0.678	1
0.691333	0.691333	1
-0.654	0.654	1
-0.652667	0.652667	1
-0.654667	0.654667	1
0.607333	0.607333	1
0.609333	0.609333	1
0.608667	0.608667	1
-0.607333	0.607333	1
-0.610667	0.610667	1
0.644	0.644	1
-0.696	0.696	1
0.706	0.706	1
-0.701333	0.701333	1
0.622	0.622	1
0.626667	0.626667	1
-0.687333	0.687333	1
-0.686667	0.686667	1
0.694667	0.694667	1
-0.682667	0.682667	1
0.662667	0.662667	1
0.663333	0.663333	1
-0.678	0.678	1
-0.682667	0.682667	1
0.614	0.614	1
-0.666667	0.666667	1
0.66	0.66	1
0.660667	0.660667	1
0.653333	0.653333	1
0.654	0.654	1
-0.593333	0.593333	1
-0.594	0.594	1
-0.578667	0.578667	1
0.550667	0.550667	1
-0.645333	0.645333	1
0.691333	0.691333	1
0.688	0.688	1
-0.692667	0.692667	1
0.744	0.744	1
-0.682	0.682	1
0.692	0.692	1
-0.665333	0.665333	1
0.665333	0.665333	1
0.662	0.662	1
-0.666	0.666	1
-0.665333	0.665333	1
0.647333	0.647333	1
-0.648667	0.648667	1
0.634667	0.634667	1
-0.713333	0.713333	1
0.663333	0.663333	1
-0.630667	0.630667	1
0.66	0.66	1
-0.686667	0.686667	1
0.612	0.612	1
0.612667	0.612667	1
-0.684667	0.684667	1
0.67	0.67	1
0.665333	0.665333	1
-0.623333	0.623333	1
-0.624	0.624	1
0.63	0.63	1
0.632	0.632	1
-0.685333	0.685333	1
0.668	0.668	1
0.665333	0.665333	1
-0.620667	0.620667	1
-0.622	0.622	1
0.634	0.634	1
-0.684667	0.684667	1
-0.664	0.664	1
0.699333	0.699333	1
-0.724	0.724	1
0.695333	0.695333	1
0.694667	0.694667	1
-0.744667	0.744667	1
0.719333	0.719333	1
-0.67	0.67	1
-0.670667	0.670667	1
0.669333	0.669333	1
-0.635333	0.635333	1
0.630667	0.630667	1
-0.653333	0.653333	1
-0.654667	0.654667	1
0.698	0.698	1
-0.657333	0.657333	1
0.675333	0.675333	1
-0.640667	0.640667	1
0.728	0.728	1
-0.579333	0.579333	1
-0.58	0.58	1
0.674	0.674	1
0.672667	0.672667	1
0.664	0.664	1
-0.691333	0.691333	1
0.654	0.654	1
0.66	0.66	1
-0.658	0.658	1
0.643333	0.643333	1
-0.670667	0.670667	1
-0.671333	0.671333	1
-0.67	0.67	1
-0.666667	0.666667	1
0.654667	0.654667	1
-0.628	0.628	1
-0.628667	0.628667	1
0.632667	0.632667	1
0.631333	0.631333	1
-0.64	0.64	1
-0.640667	0.640667	1
0.594	0.594	1
0.593333	0.593333	1
0.596667	0.596667	1
-0.648	0.648	1
0.611333	0.611333	1
0.63	0.63	1
-0.681333	0.681333	1
0.693333	0.693333	1
-0.647333	0.647333	1
-0.645333	0.645333	1
0.686	0.686	1
-0.710667	0.710667	1
0.701333	0.701333	1
-0.673333	0.673333	1
-0.674667	0.674667	1
-0.676	0.676	1
0.702	0.702	1
-0.733333	0.733333	1
-0.732667	0.732667	1
0.716	0.716	1
0.716667	0.716667	1
0.718	0.718	1
0.715333	0.715333	1
0.714667	0.714667	1
-0.615333	0.615333	1
-0.616	0.616	1
-0.616667	0.616667	1
-0.619333	0.619333	1
0.596667	0.596667	1
0.597333	0.597333	1
-0.662667	0.662667	1
0.620667	0.620667	1
-0.7	0.7	1
0.654	0.654	1
-0.678667	0.678667	1
0.68	0.68	1
-0.709333	0.709333	1
0.721333	0.721333	1
0.72	0.72	1
-0.671333	0.671333	1
-0.672667	0.672667	1
0.672	0.672	1
-0.678	0.678	1
0.662	0.662	1
-0.638	0.638	1
0.664667	0.664667	1
-0.679333	0.679333	1
-0.68	0.68	1
0.689333	0.689333	1
-0.655333	0.655333	1
-0.656	0.656	1
-0.654	0.654	1
-0.654667	0.654667	1
-0.655333	0.655333	1
0.706	0.706	1
-0.682	0.682	1
0.578	0.578	1
0.581333	0.581333	1
0.58	0.58	1
0.576	0.576	1
-0.612667	0.612667	1
0.622667	0.622667	1
-0.636	0.636	1
0.675333	0.675333	1
-0.695333	0.695333	1
0.637333	0.637333	1
-0.686667	0.686667	1
-0.687333	0.687333	1
-0.688	0.688	1
-0.69	0.69	1
0.73	0.73	1
0.729333	0.729333	1
-0.692667	0.692667	1
0.631333	0.631333	1
-0.627333	0.627333	1
-0.626667	0.626667	1
0.628667	0.628667	1
-0.674667	0.674667	1
-0.675333	0.675333	1
0.672	0.672	1
0.675333	0.675333	1
-0.676667	0.676667	1
-0.675333	0.675333	1
0.692667	0.692667	1
-0.686	0.686	1
0.727333	0.727333	1
-0.657333	0.657333	1
0.71	0.71	1
-0.677333	0.677333	1
0.592667	0.592667	1
0.593333	0.593333	1
-0.69	0.69	1
-0.689333	0.689333	1
-0.688667	0.688667	1
-0.688	0.688	1
0.702667	0.702667	1
0.705333	0.705333	1
-0.691333	0.691333	1
-0.690667	0.690667	1
0.688667	0.688667	1
-0.634667	0.634667	1
0.660667	0.660667	1
0.665333	0.665333	1
-0.638667	0.638667	1
0.663333	0.663333	1
0.664	0.664	1
-0.669333	0.669333	1
-0.662	0.662	1
-0.663333	0.663333	1
-0.664667	0.664667	1
0.600667	0.600667	1
-0.69	0.69	1
-0.688	0.688	1
0.673333	0.673333	1
0.674667	0.674667	1
-0.654	0.654	1
0.655333	0.655333	1
-0.632	0.632	1
0.678667	0.678667	1
-0.658	0.658	1
-0.655333	0.655333	1
-0.656	0.656	1
-0.655333	0.655333	1
-0.654	0.654	1
-0.652667	0.652667	1
0.668	0.668	1
-0.646	0.646	1
0.7	0.7	1
-0.664	0.664	1
-0.659333	0.659333	1
0.729333	0.729333	1
-0.646	0.646	1
0.656	0.656	1
-0.652	0.652	1
0.689333	0.689333	1
-0.666667	0.666667	1
-0.661333	0.661333	1
0.67	0.67	1
-0.647333	0.647333	1
0.636	0.636	1
0.635333	0.635333	1
-0.67	0.67	1
0.669333	0.669333	1
-0.703333	0.703333	1
0.648667	0.648667	1
0.648	0.648	1
0.646667	0.646667	1
-0.636	0.636	1
0.644	0.644	1
-0.682	0.682	1
-0.682667	0.682667	1
0.681333	0.681333	1
0.677333	0.677333	1
-0.645333	0.645333	1
-0.646	0.646	1
0.599333	0.599333	1
0.6	0.6	1
0.601333	0.601333	1
0.6	0.6	1
0.598	0.598	1
-0.606667	0.606667	1
0.658667	0.658667	1
-0.665333	0.665333	1
0.673333	0.673333	1
-0.666	0.666	1
0.654	0.654	1
-0.663333	0.663333	1
0.665333	0.665333	1
-0.638667	0.638667	1
0.67	0.67	1
-0.644667	0.644667	1
0.697333	0.697333	1
-0.659333	0.659333	1
0.651333	0.651333	1
0.65	0.65	1
-0.698667	0.698667	1
-0.699333	0.699333	1
0.655333	0.655333	1
0.654667	0.654667	1
0.656	0.656	1
-0.646667	0.646667	1
-0.647333	0.647333	1
0.656	0.656	1
-0.581333	0.581333	1
0.630667	0.630667	1
-0.612667	0.612667	1
0.672	0.672	1
-0.640667	0.640667	1
0.6	0.6	1
-0.637333	0.637333	1
-0.638	0.638	1
0.672667	0.672667	1
-0.636667	0.636667	1
0.723333	0.723333	1
-0.675333	0.675333	1
0.690667	0.690667	1
0.688667	0.688667	1
0.690667	0.690667	1
-0.732667	0.732667	1
-0.733333	0.733333	1
0.69	0.69	1
0.692	0.692	1
-0.638667	0.638667	1
0.702667	0.702667	1
-0.646	0.646	1
-0.647333	0.647333	1
0.671333	0.671333	1
0.67	0.67	1
-0.644	0.644	1
0.601333	0.601333	1
-0.617333	0.617333	1
-0.618	0.618	1
-0.616667	0.616667	1
0.637333	0.637333	1
-0.719333	0.719333	1
-0.72	0.72	1
0.71	0.71	1
-0.653333	0.653333	1
-0.652667	0.652667	1
-0.652	0.652	1
0.682	0.682	1
-0.686	0.686	1
-0.688667	0.688667	1
-0.688	0.688	1
-0.687333	0.687333	1
0.687333	0.687333	1
-0.701333	0.701333	1
0.704667	0.704667	1
-0.731333	0.731333	1
0.73	0.73	1
-0.692	0.692	1
0.724	0.724	1
-0.631333	0.631333	1
0.670667	0.670667	1
-0.686	0.686	1
-0.684667	0.684667	1
0.724	0.724	1
0.724667	0.724667	1
-0.69	0.69	1
-0.687333	0.687333	1
-0.684	0.684	1
-0.683333	0.683333	1
0.644	0.644	1
-0.637333	0.637333	1
0.726	0.726	1
0.726667	0.726667	1
-0.728667	0.728667	1
0.702667	0.702667	1
0.703333	0.703333	1
0.704	0.704	1
0.703333	0.703333	1
0.704	0.704	1
-0.656	0.656	1
0.607333	0.607333	1
-0.543333	0.543333	1
0.615333	0.615333	1
-0.644	0.644	1
-0.644667	0.644667	1
0.636	0.636	1
-0.671333	0.671333	1
0.645333	0.645333	1
-0.662	0.662	1
-0.661333	0.661333	1
0.682	0.682	1
-0.706	0.706	1
-0.706667	0.706667	1
0.665333	0.665333	1
-0.690667	0.690667	1
-0.696667	0.696667	1
0.664667	0.664667	1
-0.642	0.642	1
-0.644667	0.644667	1
0.659333	0.659333	1
-0.627333	0.627333	1
0.683333	0.683333	1
0.684	0.684	1
0.684667	0.684667	1
-0.704	0.704	1
0.693333	0.693333	1
-0.688667	0.688667	1
0.667333	0.667333	1
0.668	0.668	1
-0.698667	0.698667	1
-0.699333	0.699333	1
0.702667	0.702667	1
-0.646	0.646	1
0.656667	0.656667	1
-0.649333	0.649333	1
0.644667	0.644667	1
-0.687333	0.687333	1
0.677333	0.677333	1
-0.679333	0.679333	1
0.638	0.638	1
-0.664667	0.664667	1
-0.664	0.664	1
-0.662	0.662	1
-0.660667	0.660667	1
0.660667	0.660667	1
-0.702667	0.702667	1
0.674667	0.674667	1
-0.695333	0.695333	1
-0.696	0.696	1
0.693333	0.693333	1
-0.674667	0.674667	1
0.656	0.656	1
0.655333	0.655333	1
0.654667	0.654667	1
-0.646	0.646	1
0.700667	0.700667	1
-0.63	0.63	1
0.662667	0.662667	1
-0.708667	0.708667	1
-0.709333	0.709333	1
0.675333	0.675333	1
-0.673333	0.673333	1
-0.679333	0.679333	1
-0.678	0.678	1
0.688667	0.688667	1
-0.706667	0.706667	1
0.708	0.708	1
-0.694667	0.694667	1
-0.693333	0.693333	1
0.744	0.744	1
-0.710667	0.710667	1
0.697333	0.697333	1
-0.67	0.67	1
0.614	0.614	1
-0.651333	0.651333	1
0.712	0.712	1
0.716	0.716	1
-0.708	0.708	1
0.694	0.694	1
-0.706667	0.706667	1
0.720667	0.720667	1
-0.670667	0.670667	1
0.682667	0.682667	1
0.679333	0.679333	1
-0.679333	0.679333	1
0.634	0.634	1
-0.653333	0.653333	1
0.609333	0.609333	1
-0.632	0.632	1
0.693333	0.693333	1
-0.691333	0.691333	1
-0.689333	0.689333	1
0.670667	0.670667	1
-0.698	0.698	1
0.696	0.696	1
-0.687333	0.687333	1
-0.692	0.692	1
0.692667	0.692667	1
-0.682	0.682	1
0.670667	0.670667	1
-0.683333	0.683333	1
0.664	0.664	1
-0.622667	0.622667	1
-0.625333	0.625333	1
0.625333	0.625333	1
0.624667	0.624667	1
0.624	0.624	1
-0.656667	0.656667	1
-0.650667	0.650667	1
0.680667	0.680667	1
-0.652	0.652	1
0.644	0.644	1
-0.654667	0.654667	1
-0.659333	0.659333	1
-0.66	0.66	1
0.69	0.69	1
-0.706	0.706	1
0.697333	0.697333	1
-0.695333	0.695333	1
0.702667	0.702667	1
-0.686667	0.686667	1
0.708667	0.708667	1
-0.678	0.678	1
0.724	0.724	1
-0.721333	0.721333	1
0.721333	0.721333	1
-0.685333	0.685333	1
-0.686	0.686	1
0.706	0.706	1
-0.676667	0.676667	1
0.620667	0.620667	1
-0.664	0.664	1
0.697333	0.697333	1
0.696667	0.696667	1
0.697333	0.697333	1
-0.672	0.672	1
0.698667	0.698667	1
0.698	0.698	1
0.696667	0.696667	1
-0.692	0.692	1
0.638	0.638	1
0.638667	0.638667	1
0.638	0.638	1
0.642667	0.642667	1
0.644	0.644	1
-0.646	0.646	1
-0.646667	0.646667	1
-0.643333	0.643333	1
-0.642	0.642	1
0.638667	0.638667	1
0.632667	0.632667	1
-0.691333	0.691333	1
-0.692	0.692	1
0.653333	0.653333	1
-0.684	0.684	1
0.716	0.716	1
-0.672	0.672	1
-0.673333	0.673333	1
-0.674	0.674	1
0.649333	0.649333	1
-0.71	0.71	1
0.71	0.71	1
-0.669333	0.669333	1
0.672	0.672	1
0.670667	0.670667	1
-0.624667	0.624667	1
0.712667	0.712667	1
-0.638	0.638	1
-0.638667	0.638667	1
0.626667	0.626667	1
-0.672	0.672	1
0.604667	0.604667	1
-0.636	0.636	1
-0.647333	0.647333	1
-0.648	0.648	1
-0.648667	0.648667	1
0.674	0.674	1
0.671333	0.671333	1
0.672	0.672	1
0.672667	0.672667	1
-0.684667	0.684667	1
0.684667	0.684667	1
-0.692667	0.692667	1
0.687333	0.687333	1
-0.701333	0.701333	1
0.653333	0.653333	1
-0.674	0.674	1
0.650667	0.650667	1
-0.604667	0.604667	1
0.643333	0.643333	1
0.644	0.644	1
0.644667	0.644667	1
-0.688667	0.688667	1
-0.689333	0.689333	1
0.676667	0.676667	1
0.677333	0.677333	1
-0.636667	0.636667	1
0.645333	0.645333	1
-0.644	0.644	1
-0.643333	0.643333	1
0.577333	0.577333	1
0.578	0.578	1
0.576	0.576	1
-0.615333	0.615333	1
-0.614	0.614	1
-0.613333	0.613333	1
0.696667	0.696667	1
-0.652667	0.652667	1
-0.652	0.652	1
0.638667	0.638667	1
-0.674	0.674	1
-0.676667	0.676667	1
0.622	0.622	1
0.622667	0.622667	1
-0.640667	0.640667	1
-0.641333	0.641333	1
0.654667	0.654667	1
-0.648	0.648	1
0.668	0.668	1
-0.662	0.662	1
0.686	0.686	1
-0.569333	0.569333	1
0.637333	0.637333	1
0.639333	0.639333	1
-0.626	0.626	1
-0.627333	0.627333	1
-0.629333	0.629333	1
0.653333	0.653333	1
-0.662	0.662	1
0.7	0.7	1
-0.706667	0.706667	1
-0.706	0.706	1
0.666667	0.666667	1
-0.718	0.718	1
-0.709333	0.709333	1
-0.706667	0.706667	1
0.704	0.704	1
-0.716667	0.716667	1
0.692667	0.692667	1
-0.687333	0.687333	1
0.65	0.65	1
-0.62	0.62	1
0.726667	0.726667	1
-0.694	0.694	1
-0.694667	0.694667	1
0.662	0.662	1
0.656	0.656	1
-0.676667	0.676667	1
-0.675333	0.675333	1
0.687333	0.687333	1
-0.718	0.718	1
0.664	0.664	1
-0.647333	0.647333	1
-0.646667	0.646667	1
0.670667	0.670667	1
-0.654	0.654	1
0.634	0.634	1
0.64	0.64	1
-0.680667	0.680667	1
0.708667	0.708667	1
-0.71	0.71	1
0.658667	0.658667	1
0.656	0.656	1
-0.636667	0.636667	1
0.658667	0.658667	1
0.646667	0.646667	1
-0.586667	0.586667	1
0.590667	0.590667	1
0.59	0.59	1
0.586667	0.586667	1
-0.602667	0.602667	1
-0.596667	0.596667	1
-0.597333	0.597333	1
0.588667	0.588667	1
0.584	0.584	1
-0.672	0.672	1
0.646667	0.646667	1
-0.624	0.624	1
0.612	0.612	1
-0.593333	0.593333	1
0.603333	0.603333	1
-0.605333	0.605333	1
0.616	0.616	1
0.614	0.614	1
-0.722667	0.722667	1
-0.722	0.722	1
0.72	0.72	1
-0.651333	0.651333	1
-0.656667	0.656667	1
0.629333	0.629333	1
0.628667	0.628667	1
-0.659333	0.659333	1
-0.657333	0.657333	1
0.648667	0.648667	1
-0.653333	0.653333	1
0.698667	0.698667	1
-0.707333	0.707333	1
-0.708	0.708	1
0.7	0.7	1
0.701333	0.701333	1
0.703333	0.703333	1
-0.731333	0.731333	1
-0.73	0.73	1
0.686	0.686	1
0.685333	0.685333	1
-0.672	0.672	1
-0.672667	0.672667	1
0.697333	0.697333	1
0.698667	0.698667	1
-0.628	0.628	1
0.621333	0.621333	1
-0.702667	0.702667	1
-0.704	0.704	1
0.622	0.622	1
-0.67	0.67	1
0.686667	0.686667	1
-0.7	0.7	1
0.706	0.706	1
0.705333	0.705333	1
-0.742	0.742	1
0.673333	0.673333	1
-0.691333	0.691333	1
-0.689333	0.689333	1
0.648667	0.648667	1
0.651333	0.651333	1
-0.654667	0.654667	1
0.708	0.708	1
-0.720667	0.720667	1
0.663333	0.663333	1
-0.667333	0.667333	1
-0.668667	0.668667	1
0.673333	0.673333	1
0.672667	0.672667	1
-0.741333	0.741333	1
0.694667	0.694667	1
-0.735333	0.735333	1
0.674	0.674	1
-0.598667	0.598667	1
-0.599333	0.599333	1
-0.596	0.596	1
-0.595333	0.595333	1
-0.596	0.596	1
-0.592	0.592	1
0.656	0.656	1
-0.674	0.674	1
0.679333	0.679333	1
-0.688667	0.688667	1
-0.689333	0.689333	1
-0.688667	0.688667	1
0.718667	0.718667	1
-0.744667	0.744667	1
-0.744	0.744	1
-0.743333	0.743333	1
0.694667	0.694667	1
0.696667	0.696667	1
-0.608667	0.608667	1
0.634	0.634	1
-0.629333	0.629333	1
0.654	0.654	1
-0.634667	0.634667	1
0.643333	0.643333	1
0.642667	0.642667	1
0.642	0.642	1
-0.632	0.632	1
0.648667	0.648667	1
-0.696667	0.696667	1
0.663333	0.663333	1
0.661333	0.661333	1
-0.638	0.638	1
0.648667	0.648667	1
-0.633333	0.633333	1
0.639333	0.639333	1
-0.658	0.658	1
0.631333	0.631333	1
-0.658667	0.658667	1
0.716667	0.716667	1
0.717333	0.717333	1
-0.645333	0.645333	1
0.677333	0.677333	1
-0.690667	0.690667	1
0.662667	0.662667	1
0.663333	0.663333	1
-0.688	0.688	1
0.734667	0.734667	1
-0.666667	0.666667	1
0.696	0.696	1
-0.656	0.656	1
-0.655333	0.655333	1
-0.658667	0.658667	1
-0.676667	0.676667	1
-0.673333	0.673333	1
0.644	0.644	1
-0.668	0.668	1
0.682	0.682	1
-0.631333	0.631333	1
0.628667	0.628667	1
0.628	0.628	1
-0.537333	0.537333	1
0.669333	0.669333	1
-0.694667	0.694667	1
-0.694	0.694	1
0.744	0.744	1
-0.642667	0.642667	1
0.666667	0.666667	1
-0.682	0.682	1
0.655333	0.655333	1
0.657333	0.657333	1
-0.674	0.674	1
0.628667	0.628667	1
-0.626667	0.626667	1
0.654667	0.654667	1
-0.694667	0.694667	1
0.693333	0.693333	1
0.698667	0.698667	1
0.698	0.698	1
-0.69	0.69	1
0.631333	0.631333	1
-0.75	0.75	1
0.682667	0.682667	1
-0.612667	0.612667	1
-0.626667	0.626667	1
-0.625333	0.625333	1
0.676	0.676	1
0.673333	0.673333	1
0.674667	0.674667	1
-0.701333	0.701333	1
-0.700667	0.700667	1
0.660667	0.660667	1
0.662	0.662	1
-0.649333	0.649333	1
0.694	0.694	1
-0.658	0.658	1
-0.663333	0.663333	1
0.701333	0.701333	1
0.703333	0.703333	1
0.704	0.704	1
-0.648667	0.648667	1
0.614	0.614	1
-0.669333	0.669333	1
0.675333	0.675333	1
0.676	0.676	1
-0.666667	0.666667	1
-0.664	0.664	1
0.613333	0.613333	1
-0.722667	0.722667	1
0.686667	0.686667	1
-0.692	0.692	1
-0.697333	0.697333	1
0.715333	0.715333	1
0.707333	0.707333	1
0.708667	0.708667	1
-0.670667	0.670667	1
0.620667	0.620667	1
0.619333	0.619333	1
-0.616667	0.616667	1
-0.616	0.616	1
0.644	0.644	1
0.643333	0.643333	1
-0.687333	0.687333	1
-0.686	0.686	1
0.67	0.67	1
0.672	0.672	1
-0.649333	0.649333	1
0.596	0.596	1
-0.666	0.666	1
-0.665333	0.665333	1
0.631333	0.631333	1
0.629333	0.629333	1
0.620667	0.620667	1
-0.637333	0.637333	1
-0.638	0.638	1
-0.642	0.642	1
-0.646	0.646	1
0.679333	0.679333	1
-0.65	0.65	1
-0.650667	0.650667	1
-0.649333	0.649333	1
-0.652667	0.652667	1
0.668	0.668	1
-0.688667	0.688667	1
0.707333	0.707333	1
-0.684	0.684	1
0.692	0.692	1
0.689333	0.689333	1
-0.645333	0.645333	1
0.726667	0.726667	1
-0.703333	0.703333	1
0.632667	0.632667	1
0.637333	0.637333	1
-0.659333	0.659333	1
-0.664	0.664	1
-0.648667	0.648667	1
0.69	0.69	1
-0.732667	0.732667	1
-0.733333	0.733333	1
0.681333	0.681333	1
-0.722	0.722	1
0.692667	0.692667	1
0.693333	0.693333	1
-0.642667	0.642667	1
-0.636667	0.636667	1
-0.635333	0.635333	1
-0.636667	0.636667	1
0.651333	0.651333	1
-0.645333	0.645333	1
0.673333	0.673333	1
-0.617333	0.617333	1
0.637333	0.637333	1
-0.657333	0.657333	1
0.667333	0.667333	1
-0.696667	0.696667	1
0.658667	0.658667	1
-0.683333	0.683333	1
0.637333	0.637333	1
-0.701333	0.701333	1
0.683333	0.683333	1
-0.718	0.718	1
0.658	0.658	1
-0.661333	0.661333	1
-0.662	0.662	1
0.678	0.678	1
0.678667	0.678667	1
-0.664	0.664	1
0.704667	0.704667	1
-0.690667	0.690667	1
-0.718	0.718	1
0.666667	0.666667	1
-0.699333	0.699333	1
0.665333	0.665333	1
0.664667	0.664667	1
-0.7	0.7	1
0.698667	0.698667	1
0.698	0.698	1
-0.682667	0.682667	1
0.677333	0.677333	1
0.684667	0.684667	1
0.685333	0.685333	1
-0.715333	0.715333	1
0.723333	0.723333	1
0.722667	0.722667	1
-0.698667	0.698667	1
-0.696667	0.696667	1
-0.696	0.696	1
0.697333	0.697333	1
-0.718667	0.718667	1
0.767333	0.767333	1
-0.706	0.706	1
0.683333	0.683333	1
-0.690667	0.690667	1
0.691333	0.691333	1
-0.674	0.674	1
-0.676	0.676	1
0.73	0.73	1
-0.69	0.69	1
-0.689333	0.689333	1
0.630667	0.630667	1
-0.643333	0.643333	1
0.679333	0.679333	1
-0.742	0.742	1
-0.741333	0.741333	1
-0.74	0.74	1
0.701333	0.701333	1
0.7	0.7	1
-0.628	0.628	1
-0.626	0.626	1
-0.626667	0.626667	1
0.692	0.692	1
-0.672	0.672	1
0.649333	0.649333	1
-0.659333	0.659333	1
0.602667	0.602667	1
-0.583333	0.583333	1
0.632667	0.632667	1
-0.648	0.648	1
0.655333	0.655333	1
-0.617333	0.617333	1
0.648667	0.648667	1
-0.638667	0.638667	1
-0.634667	0.634667	1
0.664667	0.664667	1
-0.652667	0.652667	1
0.668	0.668	1
0.667333	0.667333	1
-0.677333	0.677333	1
0.682667	0.682667	1
-0.654667	0.654667	1
0.648	0.648	1
0.648667	0.648667	1
-0.695333	0.695333	1
0.702	0.702	1
-0.688	0.688	1
0.714667	0.714667	1
-0.688667	0.688667	1
0.705333	0.705333	1
0.704667	0.704667	1
0.704	0.704	1
-0.643333	0.643333	1
0.627333	0.627333	1
0.628	0.628	1
0.63	0.63	1
-0.632667	0.632667	1
0.664	0.664	1
-0.505333	0.505333	1
0.556	0.556	1
0.552	0.552	1
-0.632	0.632	1
0.604	0.604	1
-0.611333	0.611333	1
-0.610667	0.610667	1
-0.608667	0.608667	1
0.672667	0.672667	1
0.672	0.672	1
-0.612	0.612	1
-0.612667	0.612667	1
0.668667	0.668667	1
-0.679333	0.679333	1
0.641333	0.641333	1
-0.614	0.614	1
0.647333	0.647333	1
-0.673333	0.673333	1
0.650667	0.650667	1
-0.669333	0.669333	1
0.661333	0.661333	1
-0.704	0.704	1
-0.704667	0.704667	1
0.732	0.732	1
-0.685333	0.685333	1
0.655333	0.655333	1
-0.668667	0.668667	1
0.630667	0.630667	1
-0.599333	0.599333	1
-0.6	0.6	1
0.661333	0.661333	1
0.64	0.64	1
0.641333	0.641333	1
